,race,username,date,tweet,language,like_count,winner,clean_tweet
84,Bahrain_21,Max33Verstappen,2021-03-28 10:20:30+00:00,F U L L S E N D D A Y 🚀 Going for it 🦁 #UnleashTheLion #KeepPushing 🇧🇭 #BahrainGP https://t.co/dg5iZhMsv4,en,19432,0,F U L L S E N D D A Y rocket Going for it lion_face #UnleashTheLion #KeepPushing 🇧🇭 #BahrainGP
85,Bahrain_21,Max33Verstappen,2021-03-27 16:57:44+00:00,"YES BOYS 🔥 It all worked out perfectly in qualifying! I’m really happy with pole position 🤘 Great job, by the whole team, here at the track and at the @redbullracing factory 👌 Thanks for the power, @HondaRacingF1 💪 #KeepPushing 🇧🇭 #BahrainGP https://t.co/NaPVWxADa1",en,47665,0,"YES BOYS fire It all worked out perfectly in qualifying! I’m really happy with pole position sign_of_the_horns Great job, by the whole team, here at the track and at the factory OK_hand Thanks for the power, flexed_biceps #KeepPushing 🇧🇭 #BahrainGP"
86,Bahrain_21,Max33Verstappen,2021-03-27 10:31:56+00:00,Quali day. Time to shine 💥 #UnleashTheLion 🇧🇭 #BahrainGP https://t.co/KA0F2r8NOy,en,9735,0,Quali day. Time to shine collision #UnleashTheLion 🇧🇭 #BahrainGP
87,Bahrain_21,Charles_Leclerc,2021-03-28 19:19:03+00:00,A good step forward but we all want more. Imola next 🇮🇹 https://t.co/ITyKkxIHNZ,en,45821,0,A good step forward but we all want more. Imola next 🇮🇹
88,Bahrain_21,Charles_Leclerc,2021-03-27 18:29:39+00:00,P4. I enjoyed that 👊 https://t.co/ShzVtCJC3g,en,109280,0,P4. I enjoyed that oncoming_fist
89,Bahrain_21,SChecoPerez,2021-03-28 19:09:32+00:00,"Lo importante de hoy fue que pudimos hacer esos km que tanto necesitamos para adaptarnos al coche. Gran trabajo y excelente remontada; es solo el inicio. 
Tenemos mucho trabajo por delante, ¡regresaremos más fuertes! #redbullracing #checoredbu11 #chargeon #NeverGiveUp https://t.co/GetghR0H87",es,42132,0,"Lo importante de hoy fue que pudimos hacer esos km que tanto necesitamos para adaptarnos al coche. Gran trabajo y excelente remontada; es solo el inicio. Tenemos mucho trabajo por delante, ¡regresaremos más fuertes! #redbullracing #checoredbu11 #chargeon #NeverGiveUp"
90,Bahrain_21,SChecoPerez,2021-03-27 17:31:16+00:00,"Gran trabajo de todo el equipo y ¡gran vuelta de Max! Buen inicio, mañana vamos a buscar hacer una gran carrera para empezar con grandes puntos. 
Fue una pena perdernos la Q3 ya que cada KM en el coche me siento más cómodo y empiezo a entenderlo más.
#NeverGiveUp 
#ChecoRedBu11 https://t.co/VO1LpE2emp",es,24577,0,"Gran trabajo de todo el equipo y ¡gran vuelta de Max! Buen inicio, mañana vamos a buscar hacer una gran carrera para empezar con grandes puntos. Fue una pena perdernos la Q3 ya que cada KM en el coche me siento más cómodo y empiezo a entenderlo más. #NeverGiveUp #ChecoRedBu11"
91,Bahrain_21,GeorgeRussell63,2021-03-28 18:17:33+00:00,Crazy race. Had some good battles but we’ve got work to do to stay in the fight. Big push. 💪 https://t.co/jYfpICuLJM,en,26099,0,Crazy race. Had some good battles but we’ve got work to do to stay in the fight. Big push. flexed_biceps
92,Bahrain_21,GeorgeRussell63,2021-03-27 17:09:24+00:00,Kicking off the year in Q2. Happy with that but we’re focused on tomorrow. 👊 https://t.co/0KlTaOa3Cd,en,25333,0,Kicking off the year in Q2. Happy with that but we’re focused on tomorrow. oncoming_fist
93,Bahrain_21,Carlossainz55,2021-03-29 14:01:12+00:00,"Happy B-day to the legend 
@marc_gene...",en,2970,0,Happy B-day to the legend
94,Bahrain_21,Carlossainz55,2021-03-29 09:07:23+00:00,"⚔️ Good to be back racing!
🎥 @f1 
-
#Carlossainz https://t.co/SIvFIXIy8n",en,12321,0,crossed_swords️ Good to be back racing! movie_camera - #Carlossainz
95,Bahrain_21,Carlossainz55,2021-03-28 19:38:24+00:00,"Buena carrera. No he arriesgado mucho en la salida, era clave acabar el GP y sumar experiencia con el SF21. Luego he ganado confianza y hemos mostrado un ritmo muy fuerte. Comienzo alentador y adelantamientos divertidos. Trabajaremos duro para mejorar.

👉https://t.co/8uU8vcsERr https://t.co/6aIRlaHq9v",es,6122,0,"Buena carrera. No he arriesgado mucho en la salida, era clave acabar el GP y sumar experiencia con el SF21. Luego he ganado confianza y hemos mostrado un ritmo muy fuerte. Comienzo alentador y adelantamientos divertidos. Trabajaremos duro para mejorar. backhand_index_pointing_right"
96,Bahrain_21,Carlossainz55,2021-03-28 19:38:09+00:00,"Solid race. Didn’t take many risks at the start as it was crucial to finish the race and build experience with the car.After some laps I got confidence and we displayed a very strong pace. Encouraging start and fun overtakes. We keep pushing to improve!

👉https://t.co/vZTIjipxKd https://t.co/A6td9BAlxp",en,20797,0,Solid race. Didn’t take many risks at the start as it was crucial to finish the race and build experience with the car.After some laps I got confidence and we displayed a very strong pace. Encouraging start and fun overtakes. We keep pushing to improve! backhand_index_pointing_right
97,Bahrain_21,Carlossainz55,2021-03-27 18:59:14+00:00,"Día positivo aunque no hemos clavado la última vuelta! Difícil Q1 con parón del motor, pero reaccionamos con una gran Q2. Me falta entender un poco más el coche. Habrá tiempo para analizar la Quali, pero por ahora centrado en la carrera! 💪🏼

👉https://t.co/vUXpzA08uN https://t.co/hUUPBKUelI",es,5154,0,"Día positivo aunque no hemos clavado la última vuelta! Difícil Q1 con parón del motor, pero reaccionamos con una gran Q2. Me falta entender un poco más el coche. Habrá tiempo para analizar la Quali, pero por ahora centrado en la carrera! flexed_bicepsmedium-light_skin_tone backhand_index_pointing_right"
98,Bahrain_21,Carlossainz55,2021-03-27 18:58:00+00:00,"Positive day despite not nailing that last lap! Tricky Q1 with that sudden engine stop, but we recovered well with a very strong Q2. Still lacking a bit of knowledge of the car, we’ll analyse Qualy in time, but now full focus on tomorrow’s race!💪🏻

👉https://t.co/9DD8hd5777 https://t.co/nqTefE1dsx",en,9199,0,"Positive day despite not nailing that last lap! Tricky Q1 with that sudden engine stop, but we recovered well with a very strong Q2. Still lacking a bit of knowledge of the car, we’ll analyse Qualy in time, but now full focus on tomorrow’s race!flexed_bicepslight_skin_tone backhand_index_pointing_right"
99,Bahrain_21,LewisHamilton,2021-03-28 19:22:58+00:00,"Whilst we celebrate this victory, it’s important to remind ourselves that action speaks louder than words. The road ahead to create pathways for kids like myself is a long and strenuous one, but it’s a journey i’m proud to be on. https://t.co/MS2VfJHaFf",en,33806,1,"Whilst we celebrate this victory, it’s important to remind ourselves that action speaks louder than words. The road ahead to create pathways for kids like myself is a long and strenuous one, but it’s a journey i’m proud to be on."
100,Bahrain_21,LewisHamilton,2021-03-28 18:05:02+00:00,"I love the challenge. I love this sport. What a way to start the season 🙌🏾 today is a reminder that through harnessing and channeling our collective power, we can accomplish great things. It’s great to be back 🏆 https://t.co/bazzkXTsag",en,95198,1,"I love the challenge. I love this sport. What a way to start the season raising_handsmedium-dark_skin_tone today is a reminder that through harnessing and channeling our collective power, we can accomplish great things. It’s great to be back trophy"
101,Bahrain_21,LewisHamilton,2021-03-28 17:28:43+00:00,@itsgabrielleu ♥️,qme,2679,1,heart_suit️
102,Bahrain_21,LewisHamilton,2021-03-28 12:17:26+00:00,I’m different. 4️⃣4️⃣ https://t.co/LQCpFZ9Q5E,en,75026,1,I’m different. 4️⃣4️⃣
103,Bahrain_21,LewisHamilton,2021-03-27 14:19:13+00:00,I’m so grateful for all the work this team has put into this car. It’s down to each and every team member and all those back at the factory to see that both of these #W12’s go out and deliver each race weekend. Honoured to be a part of this team 🙌🏾 #WeWinAndLoseTogether https://t.co/WT0Sr2K0jM,en,32511,1,I’m so grateful for all the work this team has put into this car. It’s down to each and every team member and all those back at the factory to see that both of these #W12’s go out and deliver each race weekend. Honoured to be a part of this team raising_handsmedium-dark_skin_tone #WeWinAndLoseTogether
104,Bahrain_21,LandoNorris,2021-03-28 20:15:48+00:00,"Good start, let’s keep it up https://t.co/8ssLkBHs4l",en,62761,0,"Good start, let’s keep it up"
105,Bahrain_21,OconEsteban,2021-03-28 20:36:08+00:00,"Not the result that we hoped for but we have shown fighting spirit today, we will be back on the next one🔥#EO31 #BahrainGP https://t.co/Ksw07Gcfcj",en,3783,0,"Not the result that we hoped for but we have shown fighting spirit today, we will be back on the next onefire#EO31 #BahrainGP"
106,Bahrain_21,OconEsteban,2021-03-27 18:21:44+00:00,Yellow flag stopped us from going further into qualifying today. We have some catch up to do tomorrow let’s do it ! #EO31 #BahrainGP https://t.co/J9mbrfSNru,en,2251,0,Yellow flag stopped us from going further into qualifying today. We have some catch up to do tomorrow let’s do it ! #EO31 #BahrainGP
107,Bahrain_21,KevinMagnussen,2021-03-28 21:25:42+00:00,Enjoyed being on the other side of the television this evening. Thanks for having me @TV3sportdk 🤙🏼 https://t.co/dbUDBMvPbp,en,2369,0,Enjoyed being on the other side of the television this evening. Thanks for having me call_me_handmedium-light_skin_tone
108,Bahrain_21,alo_oficial,2021-03-29 11:50:39+00:00,"Esto me gusta mucho muchísimo ⚡️. Primera salida del año. Primeras batallas. Oleeee🥳
•
I missed this very much ⚡️.  First start of the year.  First battles.  Oleeee🥳
#alpine #f1 #bahrain https://t.co/jJ5uo3jTF2",es,24377,0,Esto me gusta mucho muchísimo high_voltage️. Primera salida del año. Primeras batallas. Oleeee🥳 • I missed this very much high_voltage️. First start of the year. First battles. Oleeee🥳 #alpine #f1 #bahrain
109,Bahrain_21,alo_oficial,2021-03-28 21:24:07+00:00,"First race of the season ✅. 
It was nice and special to feel the adrenaline of the start, first laps etc. enjoyed every moment until we had to stop the car unfortunately . Can’t wait for the next one and keep progressing 💪. @AlpineF1Team 💙
#f1 #bahrain #alpine https://t.co/X8zA6TY4kL",en,23415,0,"First race of the season white_heavy_check_mark. It was nice and special to feel the adrenaline of the start, first laps etc. enjoyed every moment until we had to stop the car unfortunately . Can’t wait for the next one and keep progressing flexed_biceps. blue_heart #f1 #bahrain #alpine"
110,Bahrain_21,alo_oficial,2021-03-27 20:05:05+00:00,"Buen sábado. Mañana día de carreras. 🙏 

@AlpineF1Team #f1 #alpine #bahrain https://t.co/iysWjlKAyH",es,17053,0,Buen sábado. Mañana día de carreras. folded_hands #f1 #alpine #bahrain
111,Bahrain_21,PierreGASLY,2021-03-28 20:39:04+00:00,"Argh.. got surprised and made contact into T5 with Dan, lost my front wing which damaged the floor and that was it. Disappointed as our pace looked strong all weekend for some good points. Lots of positives to take from this weekend, looking forward to Imola now. https://t.co/YM0ImFi2rn",en,20564,0,"Argh.. got surprised and made contact into T5 with Dan, lost my front wing which damaged the floor and that was it. Disappointed as our pace looked strong all weekend for some good points. Lots of positives to take from this weekend, looking forward to Imola now."
112,Bahrain_21,PierreGASLY,2021-03-28 12:44:16+00:00,Race day!!!🙏🏼 #BahrainGP 🇧🇭 https://t.co/Ng0o8Dl6yR,en,16869,0,Race day!!!folded_handsmedium-light_skin_tone #BahrainGP 🇧🇭
113,Bahrain_21,PierreGASLY,2021-03-28 09:24:20+00:00,@simonpagenaud Merci mec! Focus pour finir le job aujourd’hui!!💪🏼🇫🇷,fr,244,0,Merci mec! Focus pour finir le job aujourd’hui!!flexed_bicepsmedium-light_skin_tone🇫🇷
114,Bahrain_21,PierreGASLY,2021-03-27 16:46:21+00:00,"P5!! Happy team today.💪🏼
Great first qualifying of the season, excited for the race tomorrow.👀 #BahrainGP https://t.co/odHJcvwhin",en,35728,0,"P5!! Happy team today.flexed_bicepsmedium-light_skin_tone Great first qualifying of the season, excited for the race tomorrow.eyes #BahrainGP"
115,Bahrain_21,alex_albon,2021-03-27 16:46:58+00:00,"👏👏👏

Mega stuff from the boys",en,11535,0,clapping_handsclapping_handsclapping_hands Mega stuff from the boys
116,Bahrain_21,alex_albon,2021-03-27 11:06:24+00:00,"My first @BritishGQ column is out now! 🙌 Every month I’ll take you behind-the-scenes with me and update you on all things F1. Let me know what you think! 📝✌️

https://t.co/0tkRIl5OeH https://t.co/bdpbGOFcpp",en,3612,0,My first column is out now! raising_hands Every month I’ll take you behind-the-scenes with me and update you on all things F1. Let me know what you think! memovictory_hand️
117,Bahrain_21,SchumacherMick,2021-03-28 19:24:11+00:00,"A lot to learn still, but overall happy about the weekend with P16. Big thank you to @HaasF1Team for the hard work you guys put in to this, couldn’t have asked for a better group of people!! Looking forward to the next race🤙 #MSC47 https://t.co/tut7J7iaTe",en,20512,0,"A lot to learn still, but overall happy about the weekend with P16. Big thank you to for the hard work you guys put in to this, couldn’t have asked for a better group of people!! Looking forward to the next racecall_me_hand #MSC47"
118,Bahrain_21,SchumacherMick,2021-03-27 18:20:01+00:00,Saturday night fever 🕺 #MSC47 https://t.co/uPotgLeTUF,en,9637,0,Saturday night fever man_dancing #MSC47
119,Bahrain_21,SchumacherMick,2021-03-27 06:47:43+00:00,"How do you like my 2021 helmet design by @JMD_helmets 
#msc47
#HaasF1
More info on my new YouTube Channel:
https://t.co/MT3vsbay3h https://t.co/u7z0qan2OV",en,4372,0,How do you like my 2021 helmet design by #msc47 #HaasF1 More info on my new YouTube Channel:
120,Bahrain_21,NicholasLatifi,2021-03-28 18:51:04+00:00,"Not how you want the first race of the season to go, but that’s racing 🤷🏻‍♂️ Was managing a boost issue from lap 1 that was just becoming worse and ultimately led us to retire. On to Imola 👊🏻 https://t.co/g3HgyVImZZ",en,1573,0,"Not how you want the first race of the season to go, but that’s racing person_shrugginglight_skin_tone‍male_sign️ Was managing a boost issue from lap 1 that was just becoming worse and ultimately led us to retire. On to Imola oncoming_fistlight_skin_tone"
121,Bahrain_21,Anto_Giovinazzi,2021-03-28 18:00:36+00:00,"Conosciamo il nostro valore e oggi non possiamo che essere delusi. La strada è lunga, sapremo riscattarci 💪
.
We’re upset because we know our value, but I’m sure we’ll have chances to show it 👊
#BahrainGP #F1 #AG99🐝 https://t.co/GytPQKJNuW",it,868,0,"Conosciamo il nostro valore e oggi non possiamo che essere delusi. La strada è lunga, sapremo riscattarci flexed_biceps . We’re upset because we know our value, but I’m sure we’ll have chances to show it oncoming_fist #BahrainGP #F1 #AG99honeybee"
122,Bahrain_21,Anto_Giovinazzi,2021-03-27 16:44:46+00:00,"Finalmente siamo tornati 😍
Domani tra la sabbia e le stelle sarà una lotta serrata. Noi siamo pronti a dare battaglia ⚔️🔥
.
Driving in the midst of sand and stars will make it an incredible race 👊
#AlfaRomeoRacing #F1 #BahrainGP #AG99🐝 https://t.co/6iIfhMonN5",it,717,0,Finalmente siamo tornati smiling_face_with_heart-eyes Domani tra la sabbia e le stelle sarà una lotta serrata. Noi siamo pronti a dare battaglia crossed_swords️fire . Driving in the midst of sand and stars will make it an incredible race oncoming_fist #AlfaRomeoRacing #F1 #BahrainGP #AG99honeybee
